"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",14,39000000,220,"ほぼ長方形",12,130,"1994年","木造","住宅","住宅","北西","市道",6,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",13,68000000,500,"ほぼ長方形",15.8,600,"1985年","鉄骨造","共同住宅","住宅","北東","市道",13,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",9,66000000,200,"ほぼ台形",11.2,105,"2020年","木造","住宅","住宅","南西","市道",26,"２種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",13,69000000,200,"長方形",11,110,"2020年","木造","住宅","住宅","南東","市道",6,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",9,62000000,200,"ほぼ長方形",10.5,110,"2019年","木造","住宅","住宅","南","市道",24,"２種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",10,60000000,200,"ほぼ台形",7.8,105,"2019年","木造","住宅","住宅","北東","区画街路",6,"１中住専",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",10,74000000,200,"ほぼ長方形",11,110,"2019年","木造","住宅","住宅","北西","市道",8,"１中住専",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",8,66000000,200,"ほぼ長方形",11.5,110,"2018年","木造","住宅","住宅","南西","市道",24,"１中住専",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",23,95000000,900,"ほぼ長方形",24.5,680,"1993年","鉄骨造","共同住宅","住宅","南","市道",6,"２中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば","2H～",290000000,"2,000㎡以上","ほぼ長方形","50.0m以上","2,000㎡以上","1976年","","","","北","市道",12,"２種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",26,60000000,590,"ほぼ長方形",32,340,"1984年","鉄骨造","共同住宅","","北","市道",15,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば","30分～60分",93000000,1000,"長方形",27,300,"1998年","ＲＣ","共同住宅","住宅","南","市道",6,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","新牧田","荒川沖","30分～60分",4000000,200,"長方形",14,110,"1993年","木造","住宅","住宅","南西","市道",5,"調整区域",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","池田","研究学園","2H～",17000000,380,"ほぼ台形",19.5,180,"1996年","木造","住宅","住宅","西","市道",5,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","池向","ひたち野うしく","30分～60分",4100000,165,"ほぼ台形",18.4,90,"1988年","木造","住宅","住宅","南東","市道",4,"調整区域",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","今鹿島","研究学園","1H～1H30",30000000,810,"不整形","50.0m以上","","","","","","南","市道",18,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","上ノ室","つくば","1H～1H30",12000000,370,"ほぼ長方形",17,160,"2000年","木造","住宅、作業場","住宅","東","市道",4.5,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","荒川沖","30分～60分",62000000,540,"ほぼ長方形",23.5,280,"1998年","木造","住宅、事務所","住宅","北西","市道",12,"１中住専",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","30分～60分",310000000,"2,000㎡以上","ほぼ正方形","50.0m以上","2,000㎡以上","1994年","ＲＣ","共同住宅","住宅","北東","市道",12,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","1H～1H30",35000000,170,"長方形",12,110,"","","","住宅","南","市道",6,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","30分～60分",33000000,250,"不整形","",115,"2020年","木造","住宅","住宅","西","市道",12,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","1H～1H30",32000000,290,"不整形",7,110,"2021年","木造","住宅","住宅","南","市道",12,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","30分～60分",31000000,250,"不整形","",115,"2020年","木造","住宅","住宅","北西","市道",9,"１中住専",60,200,"2020年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","つくば","1H～1H30",21000000,210,"長方形",10,170,"1986年","鉄骨造","事務所、その他","事務所","北西","市道",12,"１中住専",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","梅園","つくば","30分～60分",29000000,360,"ほぼ長方形",14.5,630,"1981年","鉄骨造","事務所","事務所","北東","県道",34,"２種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","大形","つくば","1H30～2H",1500000,900,"不整形",36.5,125,"","木造","住宅","住宅","東","市道",3.6,"調整区域",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","大砂","研究学園","2H～",12000000,"2,000㎡以上","ほぼ長方形","50.0m以上",270,"1991年","木造","住宅、その他","住宅","南東","市道",5,"調整区域",60,200,"2020年第1四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小田","つくば","2H～",16000000,780,"不整形",16,"","","","","","南東","市道",1.8,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小田","つくば","2H～",2000000,390,"長方形",15,85,"1987年","木造","住宅","住宅","西","市道",3.5,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","鬼ケ窪","研究学園","30分～60分",8500000,1700,"ほぼ整形",39,160,"1972年","木造","住宅","その他","東","市道",4.5,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小野川","つくば","30分～60分",21000000,280,"袋地等",4,105,"2020年","木造","住宅","住宅","北","市道",6,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","学園の森","研究学園","30分～60分",85000000,660,"ほぼ整形",31,210,"2016年","木造","住宅","事務所","東","市道",18,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",24,50000000,185,"ほぼ長方形",13,115,"2019年","軽量鉄骨造","住宅","住宅","南","市道",9,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",26,80000000,200,"ほぼ長方形",12.5,140,"2021年","","住宅","住宅","南","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",26,56000000,190,"長方形",11.4,125,"2021年","","住宅","住宅","西","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",26,51000000,185,"ほぼ正方形",13.6,110,"2020年","木造","住宅","住宅","西","市道",9,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",26,51000000,180,"正方形",13,"","","","","住宅","南","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",29,39000000,210,"長方形",11,110,"2021年","木造","住宅","住宅","東","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",29,67000000,180,"ほぼ長方形",10,135,"2020年","木造","住宅","住宅","南","市道",6,"１低住専",40,80,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",28,62000000,260,"不整形","","","","","","住宅","東","市道",6,"１低住専",40,80,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",15,41000000,195,"ほぼ長方形",12.8,120,"2019年","木造","住宅","住宅","南","市道",16,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",18,41000000,195,"長方形",12.8,120,"2019年","木造","住宅","住宅","北","道路",6,"１種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",18,42000000,210,"長方形",17.4,120,"2020年","木造","住宅","住宅","西","市道",7,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",21,41000000,185,"ほぼ長方形",14.2,120,"2019年","木造","住宅","住宅","南","道路",7,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",16,41000000,190,"ほぼ長方形",13,115,"2020年","木造","住宅","住宅","南","市道",16,"１種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",21,41000000,185,"ほぼ長方形",12.5,120,"2020年","木造","住宅","住宅","南","区画街路",7,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",29,33000000,210,"長方形",11,100,"","","","住宅","西","市道",6,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",18,44000000,210,"ほぼ長方形",16,120,"2020年","木造","住宅","住宅","南","市道",19,"１種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園の森","研究学園",24,48000000,195,"ほぼ長方形",9,115,"","","","住宅","東","市道",6,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","学園南","研究学園",14,42000000,230,"ほぼ台形",16,95,"2020年","木造","住宅","住宅","南東","市道",6,"１低住専",40,80,"2020年第4四半期",""
